period,ticker,session,spot
training,GS,2017-06-22,219.77
training,GS,2017-06-23,217.19
training,GS,2017-06-26,220.44
training,GS,2017-06-27,220.28
training,GS,2017-06-28,223.22
training,GS,2017-06-29,224.41
training,GS,2017-06-30,221.9
training,GS,2017-07-03,227.28
training,GS,2017-07-05,228.04
training,GS,2017-07-06,226.69
training,GS,2017-07-07,225.28
training,GS,2017-07-10,225.84
training,GS,2017-07-11,226.95
training,GS,2017-07-12,227.39
training,GS,2017-07-13,230.4
training,GS,2017-07-14,228.6
training,GS,2017-07-17,229.26
training,GS,2017-07-18,223.31
training,GS,2017-07-19,222.87
training,GS,2017-07-20,222.3
training,GS,2017-07-21,220.18
training,GS,2017-07-24,218.18
training,GS,2017-07-25,221.58
training,GS,2017-07-26,222.25
training,GS,2017-07-27,221.48
training,GS,2017-07-28,223.61
training,GS,2017-07-31,225.33
training,GS,2017-08-01,227.0
training,GS,2017-08-02,226.27
training,GS,2017-08-03,223.99
training,GS,2017-08-04,229.79
training,GS,2017-08-07,232.92
training,GS,2017-08-08,232.05
training,GS,2017-08-09,231.01
training,GS,2017-08-10,225.5
training,GS,2017-08-11,224.15
training,GS,2017-08-14,227.36
training,GS,2017-08-15,227.59
training,GS,2017-08-16,225.61
training,GS,2017-08-17,221.42
training,GS,2017-08-18,222.15
training,GS,2017-08-21,220.79
training,GS,2017-08-22,223.58
training,GS,2017-08-23,222.74
training,GS,2017-08-24,222.99
training,GS,2017-08-25,222.47
training,GS,2017-08-28,220.35
training,GS,2017-08-29,219.96
training,GS,2017-08-30,222.42
training,GS,2017-08-31,223.74
training,GS,2017-09-01,225.88
training,GS,2017-09-05,217.78
training,GS,2017-09-06,218.83
training,GS,2017-09-07,215.84
training,GS,2017-09-08,217.21
training,GS,2017-09-11,221.06
training,GS,2017-09-12,225.95
training,GS,2017-09-13,226.56
training,GS,2017-09-14,226.85
training,GS,2017-09-15,225.22
training,GS,2017-09-18,227.53
training,GS,2017-09-19,228.91
training,GS,2017-09-20,229.79
training,GS,2017-09-21,231.29
training,GS,2017-09-22,231.03
training,GS,2017-09-25,230.26
training,GS,2017-09-26,229.94
training,GS,2017-09-27,234.76
training,GS,2017-09-28,235.47
training,GS,2017-09-29,237.19
training,GS,2017-10-02,240.65
training,GS,2017-10-03,241.62
training,GS,2017-10-04,240.31
training,GS,2017-10-05,246.06
training,GS,2017-10-06,246.02
training,GS,2017-10-09,242.8
training,GS,2017-10-10,242.6
training,GS,2017-10-11,242.4
training,GS,2017-10-12,239.8
training,GS,2017-10-13,238.53
training,GS,2017-10-16,242.41
training,GS,2017-10-17,236.09
training,GS,2017-10-18,242.03
training,GS,2017-10-19,239.99
training,GS,2017-10-20,244.73
training,GS,2017-10-23,242.13
training,GS,2017-10-24,244.84
training,GS,2017-10-25,241.71
training,GS,2017-10-26,241.72
training,GS,2017-10-27,241.71
training,GS,2017-10-30,240.89
training,GS,2017-10-31,242.48
training,GS,2017-11-01,244.26
training,GS,2017-11-02,246.88
training,GS,2017-11-03,244.4
training,GS,2017-11-06,243.49
training,GS,2017-11-07,239.81
training,GS,2017-11-08,241.25
training,GS,2017-11-09,240.79
training,GS,2017-11-10,240.15
training,GS,2017-11-13,240.27
training,GS,2017-11-14,237.24
training,GS,2017-11-15,237.61
training,GS,2017-11-16,239.37
training,GS,2017-11-17,238.02
training,GS,2017-11-20,238.13
training,GS,2017-11-21,238.02
training,GS,2017-11-22,236.43
training,GS,2017-11-24,235.95
training,GS,2017-11-27,235.11
training,GS,2017-11-28,239.41
training,GS,2017-11-29,241.36
training,GS,2017-11-30,247.64
training,GS,2017-12-01,248.95
training,GS,2017-12-04,250.65
training,GS,2017-12-05,248.33
training,GS,2017-12-06,245.95
training,GS,2017-12-07,248.56
training,GS,2017-12-08,250.35
training,GS,2017-12-11,250.13
training,GS,2017-12-12,257.68
training,GS,2017-12-13,255.56
training,GS,2017-12-14,255.48
training,GS,2017-12-15,257.17
training,GS,2017-12-18,260.02
training,GS,2017-12-19,256.48
training,GS,2017-12-20,255.18
training,GS,2017-12-21,261.01
training,GS,2017-12-22,258.97
training,GS,2017-12-26,257.72
training,GS,2017-12-27,255.95
training,GS,2017-12-28,256.5
training,GS,2017-12-29,254.76
training,GS,2018-01-02,255.67
training,GS,2018-01-03,253.29
training,GS,2018-01-04,256.83
training,GS,2018-01-05,255.52
training,GS,2018-01-08,251.81
training,GS,2018-01-09,253.94
training,GS,2018-01-10,254.33
training,GS,2018-01-11,255.13
training,GS,2018-01-12,257.03
training,GS,2018-01-16,258.46
training,GS,2018-01-17,253.65
training,GS,2018-01-18,250.97
training,GS,2018-01-19,256.12
training,GS,2018-01-22,261.52
training,GS,2018-01-23,260.09
training,GS,2018-01-24,265.68
training,GS,2018-01-25,269.03
training,GS,2018-01-26,268.14
training,GS,2018-01-29,272.48
training,GS,2018-01-30,268.94
training,GS,2018-01-31,267.89
training,GS,2018-02-01,272.23
training,GS,2018-02-02,260.04
training,GS,2018-02-05,249.11
training,GS,2018-02-06,258.7
training,GS,2018-02-07,257.1
training,GS,2018-02-08,246.35
training,GS,2018-02-09,249.3
training,GS,2018-02-12,253.16
training,GS,2018-02-13,255.53
training,GS,2018-02-14,262.58
training,GS,2018-02-15,267.68
training,GS,2018-02-16,267.62
training,GS,2018-02-20,264.89
training,GS,2018-02-21,263.4
training,GS,2018-02-22,261.43
training,GS,2018-02-23,266.77
training,GS,2018-02-26,271.26
training,GS,2018-02-27,267.93
training,GS,2018-02-28,262.93
training,GS,2018-03-01,256.78
training,GS,2018-03-02,258.12
training,GS,2018-03-05,263.12
training,GS,2018-03-06,266.93
training,GS,2018-03-07,265.35
training,GS,2018-03-08,266.34
training,GS,2018-03-09,270.77
training,GS,2018-03-12,273.38
training,GS,2018-03-13,268.53
training,GS,2018-03-14,264.43
training,GS,2018-03-15,266.61
training,GS,2018-03-16,267.6
training,GS,2018-03-19,262.53
training,GS,2018-03-20,263.19
training,GS,2018-03-21,261.85
training,GS,2018-03-22,252.6
training,GS,2018-03-23,245.26
training,GS,2018-03-26,254.88
training,GS,2018-03-27,247.26
training,GS,2018-03-28,249.37
training,GS,2018-03-29,251.86
training,GS,2018-04-02,247.35
training,GS,2018-04-03,250.58
training,GS,2018-04-04,252.62
training,GS,2018-04-05,255.81
training,GS,2018-04-06,249.97
training,GS,2018-04-09,252.19
training,GS,2018-04-10,256.57
training,GS,2018-04-11,252.94
training,GS,2018-04-12,259.59
training,GS,2018-04-13,255.92
training,GS,2018-04-16,257.88
training,GS,2018-04-17,253.63
training,GS,2018-04-18,254.0
training,GS,2018-04-19,254.17
training,GS,2018-04-20,251.96
training,GS,2018-04-23,246.67
training,GS,2018-04-24,242.49
training,GS,2018-04-25,239.23
training,GS,2018-04-26,240.09
training,GS,2018-04-27,239.8
training,GS,2018-04-30,238.33
training,GS,2018-05-01,236.67
training,GS,2018-05-02,234.05
training,GS,2018-05-03,233.41
training,GS,2018-05-04,234.94
training,GS,2018-05-07,237.2
training,GS,2018-05-08,237.0
training,GS,2018-05-09,241.73
training,GS,2018-05-10,243.44
training,GS,2018-05-11,242.92
training,GS,2018-05-14,243.91
training,GS,2018-05-15,241.56
training,GS,2018-05-16,240.96
training,GS,2018-05-17,239.1
training,GS,2018-05-18,237.0
training,GS,2018-05-21,237.7
training,GS,2018-05-22,238.0
training,GS,2018-05-23,237.81
training,GS,2018-05-24,236.1
training,GS,2018-05-25,235.01
training,GS,2018-05-29,227.03
training,GS,2018-05-30,229.16
training,GS,2018-05-31,225.88
training,GS,2018-06-01,228.35
training,GS,2018-06-04,229.89
training,GS,2018-06-05,228.34
training,GS,2018-06-06,232.23
training,GS,2018-06-07,233.45
training,GS,2018-06-08,233.39
training,GS,2018-06-11,234.09
training,GS,2018-06-12,232.63
training,GS,2018-06-13,233.83
training,GS,2018-06-14,233.65
training,GS,2018-06-15,231.92
training,GS,2018-06-18,231.39
training,GS,2018-06-19,228.32
training,GS,2018-06-20,227.82
training,GS,2018-06-21,226.98
training,GS,2018-06-22,226.02
training,GS,2018-06-25,221.54
training,GS,2018-06-26,221.58
training,GS,2018-06-27,220.18
training,GS,2018-06-28,223.42
training,GS,2018-06-29,220.57
training,GS,2018-07-02,223.26
training,GS,2018-07-03,220.38
training,GS,2018-07-05,220.74
training,GS,2018-07-06,221.79
training,GS,2018-07-09,227.99
training,GS,2018-07-10,226.85
training,GS,2018-07-11,225.66
training,GS,2018-07-12,227.22
training,GS,2018-07-13,226.41
training,GS,2018-07-16,231.44
training,GS,2018-07-17,231.02
training,GS,2018-07-18,231.24
training,GS,2018-07-19,229.63
training,GS,2018-07-20,231.69
training,GS,2018-07-23,233.76
training,GS,2018-07-24,235.88
training,GS,2018-07-25,236.69
training,GS,2018-07-26,237.11
training,GS,2018-07-27,237.64
training,GS,2018-07-30,238.95
training,GS,2018-07-31,237.43
training,GS,2018-08-01,236.04
training,GS,2018-08-02,233.99
training,GS,2018-08-03,234.09
training,GS,2018-08-06,235.93
training,GS,2018-08-07,237.83
training,GS,2018-08-08,236.37
training,GS,2018-08-09,233.78
training,GS,2018-08-10,229.61
training,GS,2018-08-13,226.86
training,GS,2018-08-14,229.56
training,GS,2018-08-15,229.25
training,GS,2018-08-16,233.0
training,GS,2018-08-17,233.38
training,GS,2018-08-20,235.78
training,GS,2018-08-21,238.65
training,GS,2018-08-22,239.34
training,GS,2018-08-23,236.34
training,GS,2018-08-24,235.11
training,GS,2018-08-27,242.6
training,GS,2018-08-28,242.37
training,GS,2018-08-29,241.4
training,GS,2018-08-30,239.4
training,GS,2018-08-31,237.81
training,GS,2018-09-04,237.66
training,GS,2018-09-05,237.56
training,GS,2018-09-06,234.52
training,GS,2018-09-07,233.91
training,GS,2018-09-10,231.91
training,GS,2018-09-11,230.21
training,GS,2018-09-12,228.15
training,GS,2018-09-13,228.33
training,GS,2018-09-14,229.24
training,GS,2018-09-17,227.89
training,GS,2018-09-18,228.89
training,GS,2018-09-19,235.58
training,GS,2018-09-20,237.4
training,GS,2018-09-21,235.34
training,GS,2018-09-24,232.9
training,GS,2018-09-25,232.5
training,GS,2018-09-26,228.88
training,GS,2018-09-27,227.74
training,GS,2018-09-28,224.24
training,GS,2018-10-01,225.33
training,GS,2018-10-02,226.07
training,GS,2018-10-03,227.78
training,GS,2018-10-04,227.48
training,GS,2018-10-05,225.71
training,GS,2018-10-08,225.35
training,GS,2018-10-09,222.91
training,GS,2018-10-10,214.89
training,GS,2018-10-11,212.97
training,GS,2018-10-12,213.87
training,GS,2018-10-15,215.22
training,GS,2018-10-16,221.7
training,GS,2018-10-17,228.28
training,GS,2018-10-18,224.95
training,GS,2018-10-19,226.96
training,GS,2018-10-22,221.6
training,GS,2018-10-23,218.56
training,GS,2018-10-24,209.18
training,GS,2018-10-25,214.01
training,GS,2018-10-26,212.36
training,GS,2018-10-29,214.49
training,GS,2018-10-30,219.28
training,GS,2018-10-31,225.37
training,GS,2018-11-01,226.97
training,GS,2018-11-02,229.69
training,GS,2018-11-05,228.72
training,GS,2018-11-06,228.2
training,GS,2018-11-07,231.28
training,GS,2018-11-08,231.65
training,GS,2018-11-09,222.65
training,GS,2018-11-12,206.05
training,GS,2018-11-13,205.05
training,GS,2018-11-14,202.49
training,GS,2018-11-15,203.74
training,GS,2018-11-16,202.12
training,GS,2018-11-19,198.22
training,GS,2018-11-20,191.34
training,GS,2018-11-21,192.6
training,GS,2018-11-23,189.1
training,GS,2018-11-26,194.34
training,GS,2018-11-27,193.65
training,GS,2018-11-28,198.35
training,GS,2018-11-29,194.85
training,GS,2018-11-30,190.69
training,GS,2018-12-03,191.63
training,GS,2018-12-04,184.31
training,GS,2018-12-06,184.09
training,GS,2018-12-07,179.67
training,GS,2018-12-10,178.83
training,GS,2018-12-11,176.8
training,GS,2018-12-12,176.7
training,GS,2018-12-13,175.92
training,GS,2018-12-14,172.77
training,GS,2018-12-17,168.01
training,GS,2018-12-18,171.5
training,GS,2018-12-19,169.25
training,GS,2018-12-20,168.41
training,GS,2018-12-21,160.05
training,GS,2018-12-24,156.35
training,GS,2018-12-26,162.93
training,GS,2018-12-27,165.41
training,GS,2018-12-28,163.03
training,GS,2018-12-31,167.05
training,GS,2019-01-02,172.03
training,GS,2019-01-03,169.51
training,GS,2019-01-04,175.05
training,GS,2019-01-07,176.02
training,GS,2019-01-08,175.37
training,GS,2019-01-09,176.47
training,GS,2019-01-10,176.0
training,GS,2019-01-11,176.93
training,GS,2019-01-14,178.72
training,GS,2019-01-15,179.91
training,GS,2019-01-16,197.08
training,GS,2019-01-17,199.09
training,GS,2019-01-18,202.54
training,GS,2019-01-22,197.68
training,GS,2019-01-23,196.9
training,GS,2019-01-24,197.8
training,GS,2019-01-25,200.74
training,GS,2019-01-28,199.72
training,GS,2019-01-29,200.5
training,GS,2019-01-30,202.48
training,GS,2019-01-31,198.01
training,GS,2019-02-01,196.54
training,GS,2019-02-04,197.72
training,GS,2019-02-05,198.01
training,GS,2019-02-06,196.62
training,GS,2019-02-07,193.07
training,GS,2019-02-08,191.67
training,GS,2019-02-11,191.33
training,GS,2019-02-12,194.49
training,GS,2019-02-13,194.69
training,GS,2019-02-14,192.53
training,GS,2019-02-15,198.5
training,GS,2019-02-19,198.67
training,GS,2019-02-20,198.6
training,GS,2019-02-21,196.36
training,GS,2019-02-22,196.0
training,GS,2019-02-25,198.65
training,GS,2019-02-26,198.9
training,GS,2019-02-27,198.1
training,GS,2019-02-28,196.7
training,GS,2019-03-01,198.2
training,GS,2019-03-04,195.98
training,GS,2019-03-05,196.0
training,GS,2019-03-06,194.74
training,GS,2019-03-07,192.77
training,GS,2019-03-08,195.24
training,GS,2019-03-11,195.97
training,GS,2019-03-12,196.63
training,GS,2019-03-13,197.25
training,GS,2019-03-14,197.47
training,GS,2019-03-15,198.26
training,GS,2019-03-18,202.47
training,GS,2019-03-19,201.12
training,GS,2019-03-20,194.32
training,GS,2019-03-21,194.58
training,GS,2019-03-22,188.96
training,GS,2019-03-25,188.51
training,GS,2019-03-26,190.69
training,GS,2019-03-27,190.03
training,GS,2019-03-28,191.18
training,GS,2019-03-29,191.99
training,GS,2019-04-01,196.74
training,GS,2019-04-02,197.5
training,GS,2019-04-03,200.86
training,GS,2019-04-04,202.23
training,GS,2019-04-05,202.38
training,GS,2019-04-08,202.54
training,GS,2019-04-09,200.62
training,GS,2019-04-10,202.98
training,GS,2019-04-11,202.83
training,GS,2019-04-12,207.84
training,GS,2019-04-15,199.91
training,GS,2019-04-16,201.84
training,GS,2019-04-17,207.9
training,GS,2019-04-18,205.91
training,GS,2019-04-22,204.6
training,GS,2019-04-23,204.14
training,GS,2019-04-24,200.54
training,GS,2019-04-25,201.4
training,GS,2019-04-26,203.08
training,GS,2019-04-29,206.92
training,GS,2019-04-30,205.92
training,GS,2019-05-01,204.73
training,GS,2019-05-02,204.99
training,GS,2019-05-03,207.52
training,GS,2019-05-06,206.43
training,GS,2019-05-07,202.63
training,GS,2019-05-08,200.95
training,GS,2019-05-09,201.63
training,GS,2019-05-10,202.05
training,GS,2019-05-13,194.97
training,GS,2019-05-14,196.28
training,GS,2019-05-15,196.4
training,GS,2019-05-16,199.14
training,GS,2019-05-17,197.43
training,GS,2019-05-20,197.24
training,GS,2019-05-21,199.11
training,GS,2019-05-22,195.52
training,GS,2019-05-23,191.97
training,GS,2019-05-24,193.0
training,GS,2019-05-28,189.44
training,GS,2019-05-29,188.05
training,GS,2019-05-30,187.37
training,GS,2019-05-31,182.49
training,GS,2019-06-03,183.19
training,GS,2019-06-04,189.88
training,GS,2019-06-05,188.44
training,GS,2019-06-06,189.81
training,GS,2019-06-07,189.81
training,GS,2019-06-10,194.12
training,GS,2019-06-11,194.73
training,GS,2019-06-12,190.22
training,GS,2019-06-13,191.45
training,GS,2019-06-14,191.66
training,GS,2019-06-17,190.83
training,GS,2019-06-18,194.98
training,GS,2019-06-19,195.64
training,GS,2019-06-20,195.7
training,GS,2019-06-21,195.94
training,GS,2019-06-24,197.49
training,GS,2019-06-25,196.06
training,GS,2019-06-26,197.01
training,GS,2019-06-27,199.32
training,GS,2019-06-28,204.6
training,GS,2019-07-01,206.86
training,GS,2019-07-02,205.98
training,GS,2019-07-03,206.04
training,GS,2019-07-05,207.9
training,GS,2019-07-08,205.75
training,GS,2019-07-09,207.77
training,GS,2019-07-10,205.97
training,GS,2019-07-11,211.35
training,GS,2019-07-12,213.94
training,GS,2019-07-15,211.58
training,GS,2019-07-16,215.52
training,GS,2019-07-17,213.3
training,GS,2019-07-18,214.52
training,GS,2019-07-19,213.52
training,GS,2019-07-22,214.0
training,GS,2019-07-23,219.43
training,GS,2019-07-24,222.03
training,GS,2019-07-25,219.98
training,GS,2019-07-26,222.14
training,GS,2019-07-29,220.32
training,GS,2019-07-30,221.4
training,GS,2019-07-31,220.13
training,GS,2019-08-01,211.6
training,GS,2019-08-02,209.37
training,GS,2019-08-05,201.68
training,GS,2019-08-06,206.01
training,GS,2019-08-07,205.74
training,GS,2019-08-08,207.0
training,GS,2019-08-09,206.9
training,GS,2019-08-12,201.1
training,GS,2019-08-13,204.11
training,GS,2019-08-14,195.56
training,GS,2019-08-15,196.18
training,GS,2019-08-16,199.42
training,GS,2019-08-19,202.2
training,GS,2019-08-20,199.98
training,GS,2019-08-21,200.68
training,GS,2019-08-22,202.42
training,GS,2019-08-23,196.2
training,GS,2019-08-26,199.65
training,GS,2019-08-27,198.07
training,GS,2019-08-28,200.42
training,GS,2019-08-29,203.44
training,GS,2019-08-30,203.91
training,GS,2019-09-03,198.97
training,GS,2019-09-04,201.73
training,GS,2019-09-05,207.05
training,GS,2019-09-06,207.21
training,GS,2019-09-09,211.98
training,GS,2019-09-10,215.63
training,GS,2019-09-11,216.8
training,GS,2019-09-12,218.74
training,GS,2019-09-13,219.9
training,GS,2019-09-16,217.22
training,GS,2019-09-17,215.91
training,GS,2019-09-18,217.08
training,GS,2019-09-19,215.23
training,GS,2019-09-20,213.74
training,GS,2019-09-23,213.46
training,GS,2019-09-24,207.75
training,GS,2019-09-25,210.03
training,GS,2019-09-26,208.22
training,GS,2019-09-27,208.97
training,GS,2019-09-30,207.23
training,GS,2019-10-01,202.69
training,GS,2019-10-02,198.25
training,GS,2019-10-03,197.24
training,GS,2019-10-04,200.8
training,GS,2019-10-07,200.4
training,GS,2019-10-08,197.37
training,GS,2019-10-09,196.85
training,GS,2019-10-10,199.87
training,GS,2019-10-11,204.68
training,GS,2019-10-14,205.82
training,GS,2019-10-15,206.46
training,GS,2019-10-16,207.42
training,GS,2019-10-17,206.46
training,GS,2019-10-18,206.52
training,GS,2019-10-21,209.25
training,GS,2019-10-22,209.6
training,GS,2019-10-23,211.32
training,GS,2019-10-24,211.05
training,GS,2019-10-25,214.23
training,GS,2019-10-28,217.75
training,GS,2019-10-29,217.64
training,GS,2019-10-30,215.81
training,GS,2019-10-31,213.38
training,GS,2019-11-01,217.39
training,GS,2019-11-04,219.87
training,GS,2019-11-05,218.64
training,GS,2019-11-06,218.42
training,GS,2019-11-07,223.29
training,GS,2019-11-08,222.91
training,GS,2019-11-11,219.03
training,GS,2019-11-12,220.41
training,GS,2019-11-13,219.32
training,GS,2019-11-14,219.43
training,GS,2019-11-15,220.25
training,GS,2019-11-18,219.73
training,GS,2019-11-19,220.04
training,GS,2019-11-20,217.91
training,GS,2019-11-21,218.23
training,GS,2019-11-22,220.28
training,GS,2019-11-25,222.75
training,GS,2019-11-26,222.45
training,GS,2019-11-27,222.95
training,GS,2019-11-29,221.35
training,GS,2019-12-02,217.64
training,GS,2019-12-03,212.24
training,GS,2019-12-04,215.94
training,GS,2019-12-05,217.14
training,GS,2019-12-06,224.61
training,GS,2019-12-09,221.81
training,GS,2019-12-10,221.88
training,GS,2019-12-11,221.19
training,GS,2019-12-12,226.05
training,GS,2019-12-13,225.0
training,GS,2019-12-16,228.04
training,GS,2019-12-17,231.15
training,GS,2019-12-18,230.45
training,GS,2019-12-19,229.94
training,GS,2019-12-20,228.93
training,GS,2019-12-23,229.09
training,GS,2019-12-24,229.91
