period,ticker,origin,endpoint,horizon,method,crps,median_absolute_error,squared_error
2025,GS,2025-02-20,2025-02-27,5,JumpHMM,24.59423102718776,36.083311177993856,1300.2240078199065
2025,GS,2025-02-20,2025-02-27,5,Unchanged,34.26000000000003,34.25999999999999,1173.7476000000229
2025,GS,2025-02-21,2025-02-24,1,Adaptive volatility,2.630393517243004,0.6062808822174475,0.2111812810962532
2025,GS,2025-02-21,2025-02-24,1,Directional,2.630393517243004,0.6062808822174475,0.2111812810962532
2025,GS,2025-02-21,2025-02-24,1,JumpHMM,2.0085337651975226,0.3233682315569695,0.035726174475046335
2025,GS,2025-02-21,2025-02-24,1,Unchanged,0.5399999999999591,0.5399999999999636,0.2916000000011885
2025,GS,2025-02-21,2025-02-28,5,Adaptive volatility,6.037844907286338,3.359412129111585,14.486517796024572
2025,GS,2025-02-21,2025-02-28,5,Directional,6.037844907286338,3.359412129111585,14.486517796024572
2025,GS,2025-02-21,2025-02-28,5,JumpHMM,5.410139083451578,4.8075051469036225,25.50527973151988
2025,GS,2025-02-21,2025-02-28,5,Unchanged,3.310000000000054,3.310000000000059,10.956099999992864
2025,GS,2025-02-24,2025-02-25,1,Adaptive volatility,6.787791167471762,11.199682131439962,128.37371785961642
2025,GS,2025-02-24,2025-02-25,1,Directional,6.787791167471762,11.199682131439962,128.37371785961642
2025,GS,2025-02-24,2025-02-25,1,JumpHMM,7.444603735222398,11.423712105471546,131.89356231958757
2025,GS,2025-02-24,2025-02-25,1,Unchanged,11.23000000000001,11.230000000000018,126.1128999999953
2025,GS,2025-02-24,2025-03-03,5,Adaptive volatility,12.311510170370175,20.54411396302309,448.7115517249944
2025,GS,2025-02-24,2025-03-03,5,Directional,12.311510170370175,20.54411396302309,448.7115517249944
2025,GS,2025-02-24,2025-03-03,5,JumpHMM,13.738374817362088,22.38173853995272,503.21948816596483
2025,GS,2025-02-24,2025-03-03,5,Unchanged,20.880000000000017,20.879999999999995,435.97439999999034
2025,GS,2025-02-25,2025-02-26,1,Adaptive volatility,2.8258343158684505,2.9190501369232607,7.760235313445768
2025,GS,2025-02-25,2025-02-26,1,Directional,2.8258343158684505,2.9190501369232607,7.760235313445768
2025,GS,2025-02-25,2025-02-26,1,JumpHMM,2.3216319347162866,2.697435109259118,6.9917025624906195
2025,GS,2025-02-25,2025-02-26,1,Unchanged,2.8600000000000043,2.8600000000000136,8.179599999995526
2025,GS,2025-02-25,2025-03-04,5,Adaptive volatility,21.99819581085167,33.573259955174,1159.2584095351915
2025,GS,2025-02-25,2025-03-04,5,Directional,21.99819581085167,33.573259955174,1159.2584095351915
2025,GS,2025-02-25,2025-03-04,5,JumpHMM,24.192385770619495,35.27539107675011,1244.5045607132345
2025,GS,2025-02-25,2025-03-04,5,Unchanged,33.769999999999975,33.76999999999998,1140.4129000000526
2025,GS,2025-02-26,2025-02-27,1,Adaptive volatility,5.872920065712044,9.853395175197042,97.38686384254322
2025,GS,2025-02-26,2025-02-27,1,Directional,5.872920065712044,9.853395175197042,97.38686384254322
2025,GS,2025-02-26,2025-02-27,1,JumpHMM,6.287563560790441,9.906059229070555,99.80490203891532
2025,GS,2025-02-26,2025-02-27,1,Unchanged,9.769999999999976,9.769999999999982,95.45289999998852
2025,GS,2025-02-26,2025-03-05,5,Adaptive volatility,14.972354402406113,24.54983326874655,626.5228721513405
2025,GS,2025-02-26,2025-03-05,5,Directional,14.972354402406113,24.54983326874655,626.5228721513405
2025,GS,2025-02-26,2025-03-05,5,JumpHMM,16.47014739793742,26.101431019993356,676.4927324074303
2025,GS,2025-02-26,2025-03-05,5,Unchanged,24.69999999999989,24.699999999999932,610.0899999999685
2025,GS,2025-02-27,2025-02-28,1,Adaptive volatility,9.254146339167923,14.259764687652137,203.3152900580642
2025,GS,2025-02-27,2025-02-28,1,Directional,9.254146339167923,14.259764687652137,203.3152900580642
2025,GS,2025-02-27,2025-02-28,1,JumpHMM,9.528186651647275,14.03748716049241,195.53673063647716
2025,GS,2025-02-27,2025-02-28,1,Unchanged,14.28999999999997,14.289999999999964,204.20409999999893
2025,GS,2025-02-27,2025-03-06,5,Adaptive volatility,28.128746614032867,40.10330514458705,1655.469567515828
2025,GS,2025-02-27,2025-03-06,5,Directional,28.128746614032867,40.10330514458705,1655.469567515828
2025,GS,2025-02-27,2025-03-06,5,JumpHMM,30.217493984986096,42.08693733641496,1766.7089979790335
2025,GS,2025-02-27,2025-03-06,5,Unchanged,40.32999999999999,40.33000000000004,1626.5089000000032
2025,GS,2025-02-28,2025-03-03,1,Adaptive volatility,11.507887509954317,17.060305163547316,293.66606062447386
2025,GS,2025-02-28,2025-03-03,1,Directional,11.507887509954317,17.060305163547316,293.66606062447386
2025,GS,2025-02-28,2025-03-03,1,JumpHMM,12.502207078197403,17.229835822499847,299.40716091080407
2025,GS,2025-02-28,2025-03-03,1,Unchanged,17.029999999999962,17.029999999999973,290.02090000001454
2025,GS,2025-02-28,2025-03-07,5,Adaptive volatility,49.50484008317482,62.5590022100187,3987.069871997583
2025,GS,2025-02-28,2025-03-07,5,Directional,49.50484008317482,62.5590022100187,3987.069871997583
2025,GS,2025-02-28,2025-03-07,5,JumpHMM,51.296259956101096,64.38450737563558,4123.265816750881
2025,GS,2025-02-28,2025-03-07,5,Unchanged,62.619999999999926,62.620000000000005,3921.264400000058
2025,GS,2025-03-03,2025-03-04,1,Adaptive volatility,18.29552964203015,24.15678785962454,592.7266065405611
2025,GS,2025-03-03,2025-03-04,1,Directional,18.29552964203015,24.15678785962454,592.7266065405611
2025,GS,2025-03-03,2025-03-04,1,JumpHMM,19.43782312422152,24.37688352078798,599.7870473722804
2025,GS,2025-03-03,2025-03-04,1,Unchanged,24.119999999999965,24.120000000000005,581.7744000000112
2025,GS,2025-03-03,2025-03-10,5,Adaptive volatility,60.512902227180824,73.486746195708,5498.4753078322565
2025,GS,2025-03-03,2025-03-10,5,Directional,60.512902227180824,73.486746195708,5498.4753078322565
2025,GS,2025-03-03,2025-03-10,5,JumpHMM,62.35567046783214,75.12193346157137,5645.787674949043
2025,GS,2025-03-03,2025-03-10,5,Unchanged,73.60000000000004,73.60000000000002,5416.960000000036
2025,GS,2025-03-04,2025-03-05,1,Adaptive volatility,7.327862694048122,11.987334756182955,142.79091538488663
2025,GS,2025-03-04,2025-03-05,1,Directional,7.327862694048122,11.987334756182955,142.79091538488663
2025,GS,2025-03-04,2025-03-05,1,JumpHMM,7.629997929481582,11.783775613609047,135.02250491035196
2025,GS,2025-03-04,2025-03-05,1,Unchanged,11.930000000000069,11.930000000000064,142.32490000000695
2025,GS,2025-03-04,2025-03-11,5,Adaptive volatility,36.41903798404912,49.529082776688334,2510.841152926498
2025,GS,2025-03-04,2025-03-11,5,Directional,36.41903798404912,49.529082776688334,2510.841152926498
2025,GS,2025-03-04,2025-03-11,5,JumpHMM,39.33814584958259,51.122994819703194,2607.495201453448
2025,GS,2025-03-04,2025-03-11,5,Unchanged,49.710000000000015,49.71000000000003,2471.084099999981
2025,GS,2025-03-05,2025-03-06,1,Adaptive volatility,19.16131261003868,25.293043308072964,644.9775036327815
2025,GS,2025-03-05,2025-03-06,1,Directional,19.16131261003868,25.293043308072964,644.9775036327815
2025,GS,2025-03-05,2025-03-06,1,JumpHMM,20.7906263354662,25.676697908693388,666.5039368158814
2025,GS,2025-03-05,2025-03-06,1,Unchanged,25.400000000000087,25.40000000000009,645.1599999999988
2025,GS,2025-03-05,2025-03-12,5,Adaptive volatility,43.733746361994385,57.21636645308919,3330.7729821647627
2025,GS,2025-03-05,2025-03-12,5,Directional,43.733746361994385,57.21636645308919,3330.7729821647627
2025,GS,2025-03-05,2025-03-12,5,JumpHMM,46.67328153833497,59.04306945517067,3481.4318712872805
2025,GS,2025-03-05,2025-03-12,5,Unchanged,57.36000000000008,57.360000000000014,3290.1695999999883
2025,GS,2025-03-06,2025-03-07,1,Adaptive volatility,4.848149122757225,7.978382938057962,66.65567323353923
2025,GS,2025-03-06,2025-03-07,1,Directional,4.848149122757225,7.978382938057962,66.65567323353923
2025,GS,2025-03-06,2025-03-07,1,JumpHMM,5.157663131251151,8.2505369190917,70.09047972831091
2025,GS,2025-03-06,2025-03-07,1,Unchanged,7.9999999999999964,8.0,63.99999999998181
2025,GS,2025-03-06,2025-03-13,5,Adaptive volatility,29.665995833253238,42.807983192652124,1881.2134278479678
2025,GS,2025-03-06,2025-03-13,5,Directional,29.665995833253238,42.807983192652124,1881.2134278479678
2025,GS,2025-03-06,2025-03-13,5,JumpHMM,33.27825426312006,44.6754958770847,1993.5928834965455
2025,GS,2025-03-06,2025-03-13,5,Unchanged,42.86000000000009,42.860000000000014,1836.9795999999035
2025,GS,2025-03-07,2025-03-10,1,Adaptive volatility,21.90677736147885,28.103709642834435,794.345408839849
2025,GS,2025-03-07,2025-03-10,1,Directional,21.90677736147885,28.103709642834435,794.345408839849
2025,GS,2025-03-07,2025-03-10,1,JumpHMM,23.577668994132992,28.3545578198186,808.6916175511747
2025,GS,2025-03-07,2025-03-10,1,Unchanged,28.009999999999977,28.00999999999999,784.5600999999357
2025,GS,2025-03-07,2025-03-14,5,Adaptive volatility,10.954620482069778,18.190294017423223,350.4902936536655
2025,GS,2025-03-07,2025-03-14,5,Directional,10.954620482069778,18.190294017423223,350.4902936536655
2025,GS,2025-03-07,2025-03-14,5,JumpHMM,12.06610903389936,19.65648545874467,388.152605881073
2025,GS,2025-03-07,2025-03-14,5,Unchanged,18.25999999999999,18.25999999999999,333.42759999995815
2025,GS,2025-03-10,2025-03-11,1,Adaptive volatility,2.7007364785216197,0.18714697589985008,0.0788188454763478
2025,GS,2025-03-10,2025-03-11,1,Directional,2.7007364785216197,0.18714697589985008,0.0788188454763478
2025,GS,2025-03-10,2025-03-11,1,JumpHMM,1.6929574105061291,0.39727174231552453,0.24461419849043464
2025,GS,2025-03-10,2025-03-11,1,Unchanged,0.23000000000001078,0.2300000000000182,0.0529000000002175
2025,GS,2025-03-10,2025-03-17,5,Adaptive volatility,11.79040756066779,19.92019980444665,371.00499788741496
2025,GS,2025-03-10,2025-03-17,5,Directional,11.79040756066779,19.92019980444665,371.00499788741496
2025,GS,2025-03-10,2025-03-17,5,JumpHMM,11.181687605596776,18.321140688998184,332.1965413509483
2025,GS,2025-03-10,2025-03-17,5,Unchanged,19.68000000000006,19.680000000000064,387.30239999998463
2025,GS,2025-03-11,2025-03-12,1,Adaptive volatility,3.2893927120084867,4.304131246922036,17.13621364521632
2025,GS,2025-03-11,2025-03-12,1,Directional,3.2893927120084867,4.304131246922036,17.13621364521632
2025,GS,2025-03-11,2025-03-12,1,JumpHMM,2.637049376883471,4.1412658503882085,16.24662406285397
2025,GS,2025-03-11,2025-03-12,1,Unchanged,4.280000000000082,4.280000000000086,18.31839999999977
2025,GS,2025-03-11,2025-03-18,5,Adaptive volatility,12.065127053111757,20.51057866481176,389.76629321814124
2025,GS,2025-03-11,2025-03-18,5,Directional,12.065127053111757,20.51057866481176,389.76629321814124
2025,GS,2025-03-11,2025-03-18,5,JumpHMM,11.68726776505708,18.95698966936372,363.12201522680215
2025,GS,2025-03-11,2025-03-18,5,Unchanged,20.349999999999984,20.350000000000023,414.1224999999963
2025,GS,2025-03-12,2025-03-13,1,Adaptive volatility,6.560027931752207,10.904863747196487,121.45276832136733
2025,GS,2025-03-12,2025-03-13,1,Directional,6.560027931752207,10.904863747196487,121.45276832136733
2025,GS,2025-03-12,2025-03-13,1,JumpHMM,7.391975153116363,10.991383967374455,123.18370476967534
2025,GS,2025-03-12,2025-03-13,1,Unchanged,10.900000000000082,10.900000000000093,118.80999999999209
2025,GS,2025-03-12,2025-03-19,5,Adaptive volatility,12.807526728128046,21.599103441526,438.61280547968744
2025,GS,2025-03-12,2025-03-19,5,Directional,12.807526728128046,21.599103441526,438.61280547968744
2025,GS,2025-03-12,2025-03-19,5,JumpHMM,12.588398580355644,20.272602733948855,413.58003799201947
2025,GS,2025-03-12,2025-03-19,5,Unchanged,21.63000000000002,21.629999999999995,467.8569000000195
2025,GS,2025-03-13,2025-03-14,1,Adaptive volatility,10.97515513961023,16.525377254454344,271.4475912514312
2025,GS,2025-03-13,2025-03-14,1,Directional,10.97515513961023,16.525377254454344,271.4475912514312
2025,GS,2025-03-13,2025-03-14,1,JumpHMM,12.104977086989821,16.393256045090613,265.8085875990192
2025,GS,2025-03-13,2025-03-14,1,Unchanged,16.600000000000005,16.600000000000023,275.56000000000074
2025,GS,2025-03-13,2025-03-20,5,Adaptive volatility,24.841312684272648,37.675943683907654,1379.4226183617059
2025,GS,2025-03-13,2025-03-20,5,Directional,24.841312684272648,37.675943683907654,1379.4226183617059
2025,GS,2025-03-13,2025-03-20,5,JumpHMM,26.564201571765448,36.4115978040237,1338.293406830522
2025,GS,2025-03-13,2025-03-20,5,Unchanged,37.869999999999926,37.870000000000005,1434.1369000000004
2025,GS,2025-03-14,2025-03-17,1,Adaptive volatility,5.926720994268003,10.016940354562431,96.87798172772229
2025,GS,2025-03-14,2025-03-17,1,Directional,5.926720994268003,10.016940354562431,96.87798172772229
2025,GS,2025-03-14,2025-03-17,1,JumpHMM,6.205620844662956,9.78242977906397,94.14428397135146
2025,GS,2025-03-14,2025-03-17,1,Unchanged,9.930000000000064,9.930000000000064,98.60489999999224
2025,GS,2025-03-14,2025-03-21,5,Adaptive volatility,14.000612034801472,23.680541349525924,527.1115003345205
2025,GS,2025-03-14,2025-03-21,5,Directional,14.000612034801472,23.680541349525924,527.1115003345205
2025,GS,2025-03-14,2025-03-21,5,JumpHMM,14.257886747962026,22.531527261864124,505.2357980027391
2025,GS,2025-03-14,2025-03-21,5,Unchanged,23.730000000000008,23.730000000000015,563.1128999999793
2025,GS,2025-03-17,2025-03-18,1,Adaptive volatility,2.7493022979331165,0.47571496490820664,0.1481661001480644
2025,GS,2025-03-17,2025-03-18,1,Directional,2.7493022979331165,0.47571496490820664,0.1481661001480644
2025,GS,2025-03-17,2025-03-18,1,JumpHMM,1.7591794224025696,0.21358396166029547,0.02191222028054787
2025,GS,2025-03-17,2025-03-18,1,Unchanged,0.4399999999999298,0.4399999999999409,0.19360000000034808
2025,GS,2025-03-17,2025-03-24,5,Adaptive volatility,17.320104002261452,28.674263842276257,781.7303846804243
2025,GS,2025-03-17,2025-03-24,5,Directional,17.320104002261452,28.674263842276257,781.7303846804243
2025,GS,2025-03-17,2025-03-24,5,JumpHMM,17.855761369798476,27.054699952659615,737.6801926948527
2025,GS,2025-03-17,2025-03-24,5,Unchanged,28.759999999999977,28.75999999999999,827.1376000000256
2025,GS,2025-03-18,2025-03-19,1,Adaptive volatility,3.7474257761776735,5.4965131112717245,29.546591290126404
2025,GS,2025-03-18,2025-03-19,1,Directional,3.7474257761776735,5.4965131112717245,29.546591290126404
2025,GS,2025-03-18,2025-03-19,1,JumpHMM,3.2399983223561226,5.3335945428960185,27.42278573209426
2025,GS,2025-03-18,2025-03-19,1,Unchanged,5.560000000000058,5.560000000000059,30.913600000003186
2025,GS,2025-03-18,2025-03-25,5,Adaptive volatility,21.536650130924624,34.13428976769611,1122.7843541942987
2025,GS,2025-03-18,2025-03-25,5,Directional,21.536650130924624,34.13428976769611,1122.7843541942987
2025,GS,2025-03-18,2025-03-25,5,JumpHMM,22.623326251366947,32.57778706009549,1068.37496788775
2025,GS,2025-03-18,2025-03-25,5,Unchanged,34.16000000000003,34.16000000000008,1166.9056000000212
2025,GS,2025-03-19,2025-03-20,1,Adaptive volatility,3.664113622261926,5.335034356393635,27.521834053227206
2025,GS,2025-03-19,2025-03-20,1,Directional,3.664113622261926,5.335034356393635,27.521834053227206
2025,GS,2025-03-19,2025-03-20,1,JumpHMM,3.148333754454164,5.2123581765226845,25.698820564640943
2025,GS,2025-03-19,2025-03-20,1,Unchanged,5.339999999999923,5.339999999999918,28.51560000000398
2025,GS,2025-03-19,2025-03-26,5,Adaptive volatility,9.991252095205157,16.273178637252652,250.5936292564513
2025,GS,2025-03-19,2025-03-26,5,Directional,9.991252095205157,16.273178637252652,250.5936292564513
2025,GS,2025-03-19,2025-03-26,5,JumpHMM,9.088960743923083,15.089004260513207,229.8898347569999
2025,GS,2025-03-19,2025-03-26,5,Unchanged,16.57999999999993,16.579999999999927,274.89640000001265
2025,GS,2025-03-20,2025-03-21,1,Adaptive volatility,2.887992955177762,2.4823126641879676,5.442622210277521
2025,GS,2025-03-20,2025-03-21,1,Directional,2.887992955177762,2.4823126641879676,5.442622210277521
2025,GS,2025-03-20,2025-03-21,1,JumpHMM,2.0781300210348603,2.26535617254846,4.799790804223693
2025,GS,2025-03-20,2025-03-21,1,Unchanged,2.4600000000000244,2.4600000000000364,6.0515999999996195
2025,GS,2025-03-20,2025-03-27,5,Adaptive volatility,6.239671643578674,3.8397852869187923,18.502506928351547
2025,GS,2025-03-20,2025-03-27,5,Directional,6.239671643578674,3.8397852869187923,18.502506928351547
2025,GS,2025-03-20,2025-03-27,5,JumpHMM,5.055717332742428,5.196691255083199,26.26232692480134
2025,GS,2025-03-20,2025-03-27,5,Unchanged,3.7599999999999807,3.759999999999991,14.137600000000786
2025,GS,2025-03-21,2025-03-24,1,Adaptive volatility,9.463467907701256,14.985178523421686,220.28217201663844
2025,GS,2025-03-21,2025-03-24,1,Directional,9.463467907701256,14.985178523421686,220.28217201663844
2025,GS,2025-03-21,2025-03-24,1,JumpHMM,10.251585573155573,14.689134221955706,213.32617932969572
2025,GS,2025-03-21,2025-03-24,1,Unchanged,14.960000000000031,14.960000000000036,223.80160000000788
2025,GS,2025-03-21,2025-03-28,5,Adaptive volatility,13.25825316608365,22.143049538521723,512.1452200770697
2025,GS,2025-03-21,2025-03-28,5,Directional,13.25825316608365,22.143049538521723,512.1452200770697
2025,GS,2025-03-21,2025-03-28,5,JumpHMM,14.989919071476491,23.72350685683087,563.8330034780001
2025,GS,2025-03-21,2025-03-28,5,Unchanged,22.019999999999992,22.019999999999985,484.88039999998927
2025,GS,2025-03-24,2025-03-25,1,Adaptive volatility,3.9207763051113944,5.89039639694488,33.412824363192215
2025,GS,2025-03-24,2025-03-25,1,Directional,3.9207763051113944,5.89039639694488,33.412824363192215
2025,GS,2025-03-24,2025-03-25,1,JumpHMM,3.374400527560596,5.537740922766147,30.198376501677775
2025,GS,2025-03-24,2025-03-25,1,Unchanged,5.84000000000002,5.840000000000032,34.10560000001232
2025,GS,2025-03-24,2025-03-31,5,Adaptive volatility,21.82087817580579,34.01953053099536,1192.3193055411425
2025,GS,2025-03-24,2025-03-31,5,Directional,21.82087817580579,34.01953053099536,1192.3193055411425
2025,GS,2025-03-24,2025-03-31,5,JumpHMM,24.49886048284098,35.33209030274785,1234.9354948325233
2025,GS,2025-03-24,2025-03-31,5,Unchanged,33.80999999999999,33.81000000000006,1143.1160999999347
2025,GS,2025-03-25,2025-03-26,1,Adaptive volatility,7.276555866089318,12.020140560295166,147.7845035745285
2025,GS,2025-03-25,2025-03-26,1,Directional,7.276555866089318,12.020140560295166,147.7845035745285
2025,GS,2025-03-25,2025-03-26,1,JumpHMM,8.210590036433521,12.229396177555031,151.9815086343168
2025,GS,2025-03-25,2025-03-26,1,Unchanged,12.020000000000104,12.020000000000095,144.4804000000105
2025,GS,2025-03-25,2025-04-01,5,Adaptive volatility,24.82468128800525,37.62355767161652,1455.846596084354
2025,GS,2025-03-25,2025-04-01,5,Directional,24.82468128800525,37.62355767161652,1455.846596084354
2025,GS,2025-03-25,2025-04-01,5,JumpHMM,27.707201751532057,38.868273926779615,1513.8368359164197
2025,GS,2025-03-25,2025-04-01,5,Unchanged,37.48999999999997,37.49000000000001,1405.5001000000264
2025,GS,2025-03-26,2025-03-27,1,Adaptive volatility,9.452355925419987,14.875996890612328,224.4567954680451
2025,GS,2025-03-26,2025-03-27,1,Directional,9.452355925419987,14.875996890612328,224.4567954680451
2025,GS,2025-03-26,2025-03-27,1,JumpHMM,10.914011476569987,15.226948196787967,235.60091231219067
