period,ticker,origin,endpoint,horizon,origin_spot,observed,daily_variance,daily_drift,return_count,stock_feature_age,market_feature_age
2025,LLY,2025-03-27,2025-04-03,5,821.67,789.09,0.000409946193499181,0.0,2824,0,0
2025,LLY,2025-03-28,2025-03-31,1,822.51,825.91,0.0003976791290946166,0.0,2825,0,0
2025,LLY,2025-03-28,2025-04-04,5,822.51,738.21,0.0003976791290946166,0.0,2825,0,0
2025,LLY,2025-03-31,2025-04-01,1,825.91,805.23,0.00038625926558391767,0.0,2826,0,0
2025,LLY,2025-03-31,2025-04-07,5,825.91,723.73,0.00038625926558391767,0.0,2826,0,0
2025,LLY,2025-04-01,2025-04-02,1,805.23,818.22,0.000393962116260201,0.0,2827,0,0
2025,LLY,2025-04-01,2025-04-08,5,805.23,726.24,0.000393962116260201,0.0,2827,0,0
2025,LLY,2025-04-02,2025-04-03,1,818.22,789.09,0.0003898264193727298,0.0,2828,0,0
2025,LLY,2025-04-02,2025-04-09,5,818.22,753.71,0.0003898264193727298,0.0,2828,0,0
2025,LLY,2025-04-03,2025-04-04,1,789.09,738.21,0.00041755538605172966,0.0,2829,0,0
2025,LLY,2025-04-03,2025-04-10,5,789.09,720.91,0.00041755538605172966,0.0,2829,0,0
2025,LLY,2025-04-04,2025-04-07,1,738.21,723.73,0.000538303580802367,0.0,2830,0,0
2025,LLY,2025-04-04,2025-04-11,5,738.21,732.41,0.000538303580802367,0.0,2830,0,0
2025,LLY,2025-04-07,2025-04-08,1,723.73,726.24,0.0005339274878135334,0.0,2831,0,0
